Weight,Defects,30 Mil Samples
48.32156495355472,0.0,47.11279147566047
49.38157524829757,0.0,53.906214396545145
50.66252686280713,0.0,49.22735504910565
51.95109025424472,0.0,51.167766044568005
49.04165152430942,0.0,50.72623125548905
49.62868204667237,0.0,53.27823361088814
47.787330051987944,0.0,48.897628567342935
47.60758675183866,0.0,50.22895211763756
51.6250516447884,0.0,48.72630957145922
52.71248005714165,0.0,51.3027825026116
49.85597975683933,0.0,53.35440101993219
52.00706579578405,0.0,51.0925684960074
50.72327205009527,0.0,48.82127048611158
48.709760490789755,0.0,49.834814849297416
50.722791211016826,0.0,50.108103325692
53.07607313293194,0.0,47.16024567145814
49.928347921780095,0.0,51.87728004535789
53.12928731162801,0.0,48.02008441489597
44.76050979182051,0.0,49.77534390061834
51.64380500875045,0.0,51.547115412413625
50.17409413647634,0.0,54.29164985015298
49.401985299068265,0.0,52.82138464084179
50.183521553071,0.0,51.63493425339674
46.024862170798215,0.0,51.275211624462415
49.56065622432497,0.0,47.99874125503352
50.71422514302349,0.0,48.028547907328914
52.95578808948303,0.0,49.43551881615354
48.9634595634527,0.0,50.86384508934788
48.38301279421363,0.0,46.171879858825065
48.99648591283093,0.0,47.83690399277121
51.830804235404145,0.0,50.55000459658362
50.65750221931937,0.0,50.2731947911775
48.94047959246592,0.0,50.293870596773374
51.02653486622671,0.0,48.26246491085418
50.19415509869608,0.0,48.00547008406317
51.93728998106578,0.0,51.626560812129185
48.59589381224529,0.0,50.44782826812932
49.344675706804466,0.0,50.45053944403009
49.21578369373569,0.0,51.25101603366207
47.07297010373576,0.0,48.27362057566634
50.592240554129155,0.0,45.19266279779894
50.522110544359776,0.0,48.6633096103064
50.010226913284924,0.0,50.13873960531614
49.530825733249706,0.0,47.53097600315521
47.16925851589917,0.0,50.722791211016826
49.15870935446928,0.0,51.245422447800536
49.31457096694646,0.0,50.09396118752949
48.39544546155676,0.0,49.12819706181914
49.67742857666798,0.0,51.78039682224957
50.80810171362908,0.0,49.54611506772415
53.77237180242106,0.0,51.61783853878544
50.34915562566368,0.0,48.96272400503085
50.515100781445526,0.0,48.16396187672207
49.85110816846767,0.0,44.33534815003172
46.162457569401916,0.0,52.32567715506997
49.94697224910156,0.0,47.42881799848794
50.12046041988205,0.0,52.3181481299118
54.92648422497057,0.0,49.53075886008517
49.61527807043775,0.0,51.285710987925896
50.60309468466723,0.0,51.23332795294224
49.93057646058951,0.0,49.54123533628906
47.662643924760935,0.0,52.512394878827365
52.28564562903004,0.0,54.24911245965803
51.50386606537355,0.0,49.8401830946749
51.58206389408609,0.0,53.98274083683381
48.18122509041052,0.0,48.19469128002436
52.8055886218722,0.0,50.315269116881886
47.196297874415436,0.0,47.45927590734983
51.17371418760054,0.0,48.453980432289065
54.380911251619956,0.0,48.0939190732703
48.018927349738625,0.0,46.97257121477435
48.86740454079445,0.0,50.643186422678475
50.19930273017528,0.0,51.33449029485848
48.993048691767605,0.0,49.95129081547803
46.89867313786773,0.0,51.713404960485114
50.137125949612056,0.0,49.12847100605876
47.87539257254779,0.0,49.63921663647518
50.947184861270365,0.0,50.58275796963189
48.16115153153239,0.0,47.39682403439334
53.099868810035076,0.0,48.99643161437694
48.433493415327526,0.0,49.992391732658405
49.35587696758865,0.0,51.22117149056765
51.627034434739336,0.0,49.275118117193735
47.53827136713209,0.0,48.42565186002601
50.45491986920826,0.0,51.39410195767945
52.614285508564855,0.0,49.223306123397684
46.78503353087754,0.0,48.06331109027273
50.36926771706461,0.0,48.8692140594292
50.519765588496846,0.0,52.09910543063867
51.56364574355462,0.0,48.18062042318333
47.52609857824383,0.0,51.40140122424117
47.35908677383145,0.0,48.87732400711559
51.0438831312338,0.0,52.609925377580836
50.59396934646637,0.0,49.45039539049463
50.50098570069175,0.0,53.59175534619104
50.69289641899395,0.0,44.93550782956063
48.63995055684302,0.0,48.66309017829364
50.464507394322005,0.0,50.20357666741465
50.586144946597365,0.0,51.836908887884825
48.571297163947264,0.0,47.14634684643732
53.731549022289514,0.0,47.05592585394642
50.94766584182358,0.0,51.99209537161163
47.6173930055947,0.0,51.094194762340074
51.31310721726766,0.0,49.12902725886031
48.050636659545354,0.0,48.4149585231346
51.57416920748491,0.0,44.33393941971452
52.31719115801481,0.0,53.13104805846868
48.35863536329658,0.0,48.87358053191476
51.92675225848864,0.0,52.16302817259948
50.825561853873,0.0,48.053862118236886
51.64412031998898,0.0,53.064760765175244
53.7935859653079,0.0,50.2391607368283
49.50922376799426,0.0,52.93042100696276
48.49252767128502,0.0,46.176718898696485
48.22097114074895,0.0,49.31570269774552
48.368379430069126,0.0,49.89219030198852
49.84579658117179,0.0,51.63461240747665
50.68230394963329,0.0,49.46293870418833
50.55338159866004,0.0,54.07106291343919
51.65436649807205,0.0,49.98168192293069
50.02600378375581,0.0,55.333810444640015
52.907068154314636,0.0,52.769064095187815
49.470686333524085,0.0,50.74068053465769
55.44033833317924,0.0,49.33795133158384
51.25133469553001,0.0,46.89697550188214
48.285684887167434,0.0,49.755885735757445
47.858215003877774,0.0,54.113087129659085
50.964944830486374,0.0,55.39665767187417
49.5530744293483,0.0,48.14529373161885
51.42800098818418,0.0,46.52114951153544
50.94647524914709,0.0,51.15869351951355
49.85434217468625,0.0,52.14303187116208
48.30641256386319,1.0,50.0084597179883
46.97030555062827,0.0,51.39410195767945
49.10697009586596,0.0,49.92196096124491
51.71279758864694,0.0,47.35530513063341
50.428187488260406,0.0,50.427617587882125
47.50852244257602,0.0,48.82226634652261
50.34636185170236,0.0,52.95988827778005
50.77063475945767,0.0,50.012844539621874
48.232285127597734,0.0,50.498835375370085
50.30745021189106,0.0,51.66784430909781
50.116417436892,0.0,48.36582273786362
47.714059404338755,0.0,49.159626365808286
50.715574720696566,0.0,49.62534196318725
51.12156905273647,0.0,47.74882577193606
52.16610248635055,0.0,47.98417660914359
52.10760410406981,0.0,49.42981148591597
47.24466126408582,0.0,49.021687649631566
48.124349920169756,0.0,52.171964232350064
51.03007053441732,0.0,47.662643924760935
51.027571901824416,0.0,51.11481711370237
51.030095372612095,0.0,50.07539314624785
57.70546298130944,0.0,47.70347342249477
51.141781021386336,0.0,52.490082016446515
52.271131280361196,0.0,50.35230090377539
51.908003526986406,0.0,49.01691117238619
51.3027825026116,0.0,50.515100781445526
49.36946151071931,0.0,52.656388283698114
51.51793844098653,0.0,51.10377194364431
48.454349570924855,0.0,51.38182191478438
49.52636278651998,0.0,54.01218577631825
49.029272904341795,0.0,48.8245240613602
50.163748278772644,0.0,51.00183437524876
54.629317133347016,0.0,48.706854231514946
46.2654696148165,0.0,53.0067966035343
51.37252038074903,0.0,51.028877668117495
46.77456825762069,0.0,49.75458213280855
49.056136268421135,0.0,48.882156305456824
52.17790119393473,0.0,52.84473972339701
50.128560038190926,0.0,48.29555071400535
47.844510444141385,0.0,51.576408281594375
48.569392581480066,0.0,52.30333116609495
51.35919549786935,0.0,51.63367402286196
48.53926673656573,0.0,49.248032841296265
50.43291717916395,0.0,49.39684038441779
50.09114367980763,0.0,49.834814849297416
48.696799304788364,0.0,49.68398420284202
54.287888178650654,0.0,50.098616663040445
51.26783804463602,0.0,50.38689714998359
45.94971482668478,0.0,50.51399489117166
50.372908629538856,0.0,46.81059386546641
48.67642707046323,0.0,47.70347342249477
51.70486666959245,0.0,51.99371754693161
48.4149585231346,0.0,47.35508408651286
49.7705271170662,0.0,48.754600960358815
51.009974557960916,0.0,50.619453558272006
51.73151038834024,0.0,50.80810171362908
47.599407185888445,0.0,48.817210540323906
49.3309975283181,0.0,48.754701276531094
49.05010937767809,0.0,49.273736706365845
48.69334153485258,0.0,47.241361543970946
53.530908480562196,0.0,49.835697643214864
50.809963421921914,0.0,47.558312700057954
47.47823209132991,0.0,48.067507360493494
51.83572389410955,0.0,48.26142602602271
54.244312394025265,0.0,48.001395535410175
52.06493052110229,0.0,50.68585275464269
46.961260068091974,0.0,48.71702618191138
49.0315318542675,0.0,55.736806111333536
52.533822298373245,0.0,49.40032360745024
48.584661068762436,0.0,49.930116999082735
50.887638856292455,0.0,53.14746843311021
51.549268106858676,0.0,54.15555517039689
48.146139056843836,0.0,49.566953604927654
49.8809492878764,0.0,51.61918887194377
43.517465319861856,0.0,51.44312501025229
47.95122471733142,0.0,51.416428846513114
49.49486369721368,0.0,53.03082763069642
47.5044336360703,0.0,47.54163280439917
53.26482260786327,0.0,48.264155074497694
47.13971724407873,0.0,53.37837786730336
49.11991102660603,0.0,46.41161626690113
50.26148115457218,0.0,53.06686740259265
52.88254657813223,0.0,52.614285508564855
47.12827569764112,0.0,53.33451368349907
52.326327504309916,0.0,51.41890363427808
50.020466122039174,0.0,50.42203493440524
48.0369826979041,0.0,49.776305791827376
50.92420694852654,0.0,47.024276593018755
50.39811939114694,0.0,47.330778786179536
48.79956624568241,0.0,49.95512789603885
50.13960416998004,0.0,47.50852244257602
49.22937280627648,0.0,49.93696297334379
50.2270346905025,0.0,49.483908968777676
51.32426134904209,0.0,50.41427887355714
53.172033632290706,0.0,49.74490175924493
47.524369002346305,0.0,52.44789750629201
54.266066749312536,0.0,53.274164815985486
46.095824400954996,0.0,49.12452535519135
49.69642980992883,0.0,50.151609116387455
51.17663441296915,0.0,48.87613977228415
50.561983735470065,0.0,49.43551881615354
48.754600960358815,0.0,51.90627326782649
49.58375549928545,0.0,46.952804378663664
49.01399813068233,0.0,51.30133525758417
48.82127048611158,0.0,50.37321824631272
51.69920419404205,0.0,51.83974303190886
50.71403097193009,0.0,45.956402720076106
48.61418080947869,0.0,49.309670589100406
51.7991997508665,1.0,50.80746018067322
50.614599041753216,0.0,46.911132303503514
51.62572423767792,0.0,51.43174548938192
51.259257683847224,0.0,48.89555391143806
48.34200997815586,0.0,48.63037578052221
48.87963791960606,0.0,47.29663078876733
51.49458721024652,0.0,48.35934307773506
51.22074053086693,0.0,49.19324050806264
49.958196812071705,0.0,53.49298126318924
50.23465476661757,0.0,49.03222833189135
52.55532979157685,0.0,52.090920480964506
48.81685722232834,0.0,51.23830852201039
51.094194762340074,0.0,49.83456995220701
49.59561469513221,0.0,52.738189165525704
49.56463759354556,0.0,53.98418881499491
52.19755370397438,0.0,50.53425330202297
51.65083269797606,0.0,52.542130652014066
51.62701927200128,0.0,51.27020002319585
52.61095761430866,0.0,48.87506644821146
50.04200768326552,0.0,47.78741297517673
51.36390594258993,0.0,49.553068035256295
49.37946648681309,0.0,51.05567869983118
50.64833270497689,0.0,52.21180084871462
49.73971389126463,0.0,52.544707000213535
50.19399192998544,0.0,52.42635837678318
51.19031405087383,0.0,49.971802068186655
48.36355863353305,0.0,49.633398580947606
54.18477455137092,0.0,52.194305423507394
47.987965237000594,0.0,46.610053122966775
47.57162277442453,0.0,51.16767416307812
52.316221747000135,0.0,49.823435903297494
51.583325387925875,0.0,47.27105829276544
51.24823963410431,0.0,52.72675302707668
51.25669101852856,0.0,51.40298956384943
49.97550645430617,0.0,50.28177249382241
48.205491257028335,0.0,52.05888111185408
50.151609116387455,0.0,48.18756933590558
48.645676576975774,0.0,52.393821897522706
51.950239466835505,0.0,52.36313543283829
49.70588523699572,0.0,50.65750221931937
48.34900560641498,0.0,48.70127036077224
49.35722831669401,0.0,50.59575238204769
50.82586290855125,0.0,47.33858973733815
48.87255089439205,0.0,49.8401830946749
48.355559208867135,0.0,49.37585613589454
50.48737442298383,0.0,47.725934233705026
50.489933142217446,0.0,52.213549037248654
48.98611364925774,0.0,49.723329435967244
49.057923388763356,0.0,48.18246065838405
50.464099874715274,0.0,53.35440101993219
47.10383131700535,0.0,45.73480874769033
47.18507245124689,0.0,49.27337598322291
48.56311155749513,0.0,47.36206300339498
49.573105696576306,0.0,47.865132134079
50.62181513119601,0.0,50.04377764232967
52.950712433899106,0.0,46.610053122966775
51.715319246404036,0.0,49.650704108636745
49.68012294007315,0.0,48.58658646325399
49.961967584194625,0.0,50.98663580176178
47.99494127072438,0.0,48.27790065566885
49.96297372801522,0.0,50.50633047607596
49.42268272215973,0.0,48.77282478927441
50.64543712067618,0.0,49.02345231509691
48.345538112895355,0.0,52.887340638332475
51.03869302848234,0.0,47.43914129500743
53.06547782600516,0.0,49.186229510991254
49.78247970308629,0.0,52.81869488037116
50.80342344419788,0.0,47.89316887365269
51.38028798342223,0.0,52.065315033244026
49.19755905622833,0.0,48.84836351871064
50.44818496362083,0.0,48.37828497757933
50.02518480156359,0.0,48.84645733886333
50.19535219709766,0.0,51.20637486216469
48.453980432289065,0.0,52.78291593391189
50.049020348517885,0.0,51.01937846244931
50.995996582490896,0.0,49.66029528464454
52.902287215590086,0.0,49.29509253672452
51.91854165217041,0.0,51.92397437814368
54.30636491502311,0.0,49.5530744293483
48.465304874223904,0.0,50.38681273437943
51.74464127344136,0.0,49.641813429967684
50.36668401147671,0.0,49.727155699444765
54.37960586643534,0.0,48.98611364925774
48.3834034292897,0.0,52.632014839437
48.32055631563845,0.0,47.15405014947665
48.80121470911195,0.0,52.030784657350445
45.752208551380384,0.0,49.62161963744984
48.948489956638475,0.0,47.39431047295051
48.48173467689261,0.0,50.94526069168681
50.300787572952416,0.0,50.09616989332277
50.683511951554316,0.0,54.08413930585576
53.752341678431776,0.0,50.96449790536131
51.9008476763721,0.0,51.65019652933527
48.846192688675195,0.0,52.28013569299032
48.20317065730328,0.0,53.27013278905504
50.98383834301301,0.0,50.03115809516294
47.359533585958715,0.0,52.57276427399107
53.66291753170871,0.0,49.152618566178646
52.35888024144258,0.0,49.04470883479199
49.06164869579059,0.0,49.248982038721
46.57373094181824,0.0,46.319844510988496
52.707744748330825,0.0,50.27812079730683
49.77092030949476,0.0,49.25035838490081
52.47563262394692,0.0,50.784831934357534
46.81114468241127,0.0,51.01231531092142
48.801249954092455,0.0,49.53786104508464
50.010487399436364,0.0,49.309791806361616
50.09396118752949,0.0,47.74882577193606
49.09986905704151,0.0,44.2554755734367
51.245699864695,0.0,48.82177573443774
47.86475914123481,0.0,49.98176200671159
49.71524102995741,0.0,49.867734770748356
50.240591263423795,0.0,50.64615854623206
51.028877668117495,0.0,50.46608590305897
51.423229756177776,0.0,48.36582273786362
47.75071581632426,0.0,49.917503742041596
46.93177165852875,0.0,51.142448420472476
52.55535364379702,0.0,48.93709089728157
50.66462802395918,0.0,50.13147532009457
48.50302692688689,0.0,51.066718489410896
53.102303951045045,0.0,48.980386613618236
50.23134926858572,0.0,47.64765332689044
52.358594368127655,0.0,50.36992517468418
50.135036962820216,0.0,46.749015459600336
54.121495849763974,0.0,49.223306123397684
53.51068168488641,0.0,49.93503792831581
49.50207170304185,1.0,49.885877417137685
51.94314190190871,0.0,48.501168026086056
51.290751899170296,0.0,51.07659215809927
52.7372631150647,0.0,48.817430422396214
48.070153078839795,0.0,47.26995640914673
51.37210291999688,0.0,48.584661068762436
52.11684897369918,0.0,53.34690418059707
46.48252102715377,0.0,50.24448600909413
47.63348297466845,0.0,49.27707446661203
45.921535644479796,0.0,46.67695987546208
49.46118633111089,0.0,46.39249903181501
51.435084511591924,0.0,47.85961687421133
53.004714104192054,0.0,47.08489700107014
50.14818956083955,0.0,49.97696982384671
53.257231091142586,0.0,50.1731795749458
47.23979708357022,0.0,47.322788400553506
46.59323512128969,0.0,48.44124934947977
49.888904602206765,0.0,47.029627674600135
50.76813089787861,0.0,50.53495077779612
49.93461050381181,0.0,48.5755584727019
45.86511579992025,0.0,52.32812030517187
49.82175992097442,0.0,53.33451368349907
47.39106099899029,0.0,50.27899559229492
51.33934509766008,1.0,49.561798942382275
50.7331964921937,0.0,50.633904013968234
48.12024042734529,0.0,50.044678478637216
48.972266165326616,0.0,49.14728480758891
47.881572956222094,0.0,51.61852939648397
49.874641805453656,0.0,49.76565599005125
51.91028464100248,0.0,47.90775782987499
48.028547907328914,0.0,51.080035603446284
51.00809303103569,0.0,50.88332512837212
48.939484763255116,0.0,50.94766584182358
48.41425433547531,0.0,52.632014839437
49.785939280090886,0.0,50.06704940477717
47.92951535516125,0.0,45.00118857025286
48.892701389305635,0.0,49.38098022814554
47.6042442148223,0.0,51.33175564741278
53.92945026583278,0.0,49.94962263294104
50.070527103943455,0.0,52.7213171916773
48.60054898401483,0.0,49.409887620388716
50.42795982146844,0.0,52.37542676827691
49.77534390061834,0.0,52.20347572357242
49.55806080093355,0.0,48.80466463349028
51.22833340008685,0.0,52.18959700445465
51.51501542009461,0.0,47.52082397494994
48.93899770477894,0.0,45.855289636608006
48.84836351871064,0.0,48.920480639381275
49.449896605696715,0.0,51.436834846943285
45.39615767052883,0.0,51.29380904651313
46.96961787560289,0.0,50.0635189131629
52.733748534889045,0.0,49.36579433485207
53.28993542700257,0.0,51.99526415384049
49.50192792088724,0.0,46.46368617649354
51.15311392611153,0.0,53.251917830724125
50.62250030908707,0.0,48.860334143522486
56.15776161691048,0.0,49.98809058157454
52.23914982286915,0.0,52.37535877692313
49.74416481703847,0.0,47.35821543498768
48.08891911879915,0.0,51.468953490002434
46.78710735948486,0.0,48.8763158012966
50.406927271734446,0.0,49.482407874665796
48.48729850943139,0.0,50.695123227607105
47.155492580804655,0.0,49.88682302220021
48.706854231514946,0.0,50.27067669578458
47.83690399277121,0.0,48.439601741765074
53.37428327014513,0.0,48.67312768556103
51.7632795138989,0.0,53.759749098842015
49.98405471736677,0.0,51.94488799583602
52.95988827778005,0.0,49.13445223282322
50.154736615295235,0.0,50.64811405644312
48.27743159734347,0.0,49.663481731024916
53.04624815453931,0.0,48.59216734916891
51.07782008736932,0.0,50.09616989332277
47.925507691347086,0.0,52.390093257849685
49.61932264383278,0.0,51.20516053595668
48.248763493230484,0.0,48.48647204596815
47.23440053807133,0.0,48.62222891484919
51.85235509506328,0.0,50.31892501360826
53.81883328094026,0.0,52.8055886218722
47.20286485236172,0.0,49.513232041249964
51.12593847338114,0.0,50.35540200186651
48.69871486175634,0.0,48.5081157470488
49.02574923247061,0.0,52.73940221530837
48.81521215152226,0.0,51.07301968714081
48.27201846064037,0.0,51.76621955429432
50.09704325588965,0.0,48.419051089109374
48.33809976717792,0.0,49.07766053593076
50.54091365155968,0.0,48.48246948412925
49.89952378110173,0.0,51.206189369897665
49.52210390626718,0.0,50.20508287963504
48.18487267591681,0.0,47.304008431265665
48.84645733886333,0.0,47.28683639075319
51.510782451651515,0.0,49.0085881068502
51.00183437524876,0.0,50.50747932298915
48.044889510402896,1.0,48.5096644593653
50.19866461085845,0.0,51.48419074401861
51.50277424674358,0.0,47.322788400553506
46.66118943775726,0.0,49.5185513920219
51.08672038475987,0.0,49.93214954814418
48.6747524821083,0.0,49.62454595284023
51.14119733718632,0.0,49.6894819023505
48.473481686914965,0.0,47.48686932810913
46.390235798670965,0.0,49.2669859592639
46.74491512423367,0.0,49.64501623245143
50.09616989332277,1.0,53.4623392635346
50.51944500344296,0.0,48.272040301847845
48.191366749791186,0.0,44.09150211751594
51.27718491755475,0.0,49.042325087983194
46.67695987546208,0.0,51.65083269797606
49.86784040270537,0.0,49.06459759737622
47.577967600475084,0.0,50.63490652250035
48.696327784395685,0.0,50.13004926237756
50.09479734263283,0.0,51.48214756136457
48.27917326943209,0.0,48.44338289398699
49.23088891154035,0.0,47.2550689042318
52.01258561842888,0.0,52.125314581575054
48.8462162609537,0.0,48.46440486979174
51.671384224130286,0.0,50.688107843126936
47.74058629068476,1.0,52.963326804925195
51.05960835583056,0.0,50.944812555760755
52.8831372413158,0.0,47.89263516170729
45.05671099974542,0.0,51.699223977032425
48.406209489059044,0.0,45.58941125448819
51.15414425436108,0.0,47.81575759930286
49.59390922791401,0.0,46.44255950219144
50.742291746742616,0.0,47.16024567145814
48.79202962656836,0.0,44.9554441650241
50.1731795749458,0.0,51.83782970931666
49.68864552921584,0.0,48.44232591435913
52.335564123319614,0.0,54.09962419157185
50.50884168660242,0.0,48.18487267591681
50.675205324150404,0.0,54.368193466760914
49.176246067755066,0.0,48.666302566096874
49.02478755185501,0.0,51.930794969182344
49.13488362436076,0.0,51.593403854141485
50.78890428475659,0.0,53.69341465147207
49.158031038359475,0.0,48.46877768593963
50.57954971379282,0.0,48.978021659608544
54.15080159729088,0.0,48.368379430069126
51.74224940686339,0.0,55.26476412967478
49.34795293566432,0.0,50.15364378212051
52.40242784432789,0.0,48.73719488886688
49.1838492539569,0.0,51.70683111756062
45.92375092964429,0.0,52.75628536099523
47.983827378165195,0.0,47.32903686180022
46.25841615794829,0.0,49.47367745588035
49.29697303191738,0.0,50.32114796209973
50.0368367583791,0.0,53.14746843311021
53.352874624550566,0.0,49.077465899003386
50.65385474752833,0.0,51.311784275575164
49.561798942382275,0.0,49.897528328935614
51.65881116236698,0.0,51.418007515177024
45.57772938198423,0.0,50.77264663562312
50.47122911621713,0.0,51.68891174414333
51.54173038777393,0.0,47.964177019045685
47.04282750844032,0.0,50.5317564593041
52.28750808641386,0.0,51.26481547811104
50.67699281498883,0.0,47.12255979788626
49.1694241721984,0.0,49.13488362436076
51.26556373221257,0.0,48.74887459698094
54.54138571560879,0.0,50.4877818832409
50.36373251011699,0.0,49.47338438624417
50.49644117260067,0.0,49.867734770748356
49.08127820091951,0.0,48.32055631563845
48.30031126107042,0.0,49.08430322763502
51.66067163308849,1.0,51.627034434739336
48.28783234818226,0.0,54.371461233445146
50.14313247443879,0.0,48.98021209426874
49.044685106469764,0.0,50.77920904818397
50.957959651492786,0.0,48.526459728104754
50.667324210573895,0.0,47.33510330421087
52.0750798885158,0.0,54.7887238011649
48.9799672022905,0.0,53.50986614329448
49.46025012941326,0.0,47.99189080631598
48.042472568435386,0.0,52.90551109025237
49.111413479847776,0.0,50.59858516081298
50.754600986089706,0.0,52.435918304611114
51.5139772332907,0.0,51.871356786294925
48.15566935164475,0.0,50.55338159866004
51.73921184021132,0.0,51.99209537161163
52.7112757176099,0.0,54.08026777199384
50.826869806447405,0.0,53.40502931625921
53.75359162511613,0.0,49.66339915365671
48.45242160179286,0.0,50.99644349699357
47.51069059337716,0.0,51.25133469553001
46.44255950219144,0.0,49.22364636291754
52.992088622978365,0.0,48.471626426724306
51.30873131270812,0.0,48.96818937373532
49.88883065817909,0.0,48.20986031544679
50.55993725263964,0.0,47.79358326855663
47.74902190540325,1.0,50.300787572952416
54.89150395923365,0.0,49.87345208020617
50.25844236395046,0.0,49.725102970744615
50.218789589209784,0.0,48.76549362690616
51.451533247797386,0.0,50.98241533082399
50.96201846347343,0.0,51.25947902881747
50.44776804855826,0.0,51.66631553325887
48.419051089109374,0.0,47.339372748522024
50.942936714271994,0.0,51.493961680209416
53.764048992950066,0.0,49.97591289408014
52.690840092309955,0.0,48.026114526996885
53.186373253278795,0.0,52.24870671974101
48.97756864713763,0.0,54.330004689802166
48.02079035948284,0.0,51.79531154329949
49.7484261598007,0.0,49.46879087942779
50.11144982457739,0.0,49.75372712929546
52.1883830369419,0.0,49.44325406478421
46.61507074057036,1.0,52.559037339520316
53.05910063892123,0.0,48.632731435427225
49.68398420284202,0.0,49.30495011496228
49.14623786010516,0.0,50.6209455083615
47.97579124947966,0.0,48.90255018451808
46.69028665626846,0.0,49.032682725124864
51.64634116792383,0.0,52.1191311452468
50.14663593437681,0.0,48.35934307773506
47.42007820051789,0.0,48.90015033507131
47.40984245587277,0.0,48.92138997107346
49.32843060141975,0.0,53.89668528957962
53.33804305057878,0.0,52.19796671488393
49.48081729727279,0.0,52.054120853746035
46.993714093763785,0.0,49.06854049285948
49.508513871828114,0.0,50.8328920762029
49.45455286050466,0.0,49.27337598322291
44.60622671411686,0.0,49.3859033181498
49.89141026696438,0.0,52.12274192974627
49.53813093958264,0.0,48.920480639381275
51.392412729626834,0.0,50.655759048318714
53.69791218989069,0.0,55.89818885061745
52.25313005909551,1.0,49.18592737414644
49.46222261889034,0.0,50.280719739696096
47.78694818251666,0.0,50.47546345581197
55.14671960649972,0.0,49.31635635950773
50.11843686802898,0.0,50.920831299685645
50.02785858382589,0.0,47.602097204012246
49.95174982577999,1.0,52.37782674294929
50.39616952153571,0.0,53.44431019561639
49.71127917615212,0.0,50.54602143498877
48.852675986239525,0.0,47.07125023958036
48.90628211751922,0.0,49.75458213280855
49.934493459568,0.0,49.87992491662287
48.91315045773247,0.0,50.28196539922412
48.57430843464567,0.0,44.95830598685453
50.21286045538379,0.0,52.59041414533929
49.49004556515829,0.0,52.576867245006774
53.007985977165376,0.0,48.44124934947977
44.69806038321398,0.0,46.8411274025648
52.18301370384492,0.0,47.91484461065885
52.492170384995255,0.0,48.191366749791186
45.8532195351837,0.0,48.56596770174413
49.3146248118393,0.0,47.428801771894456
49.25711826800842,0.0,45.23018898209884
47.184976610564355,0.0,50.799375903505286
48.44436662481825,0.0,49.61339154710406
47.778848309068344,0.0,49.72525642320121
53.504540886847245,0.0,50.9873096952863
51.871356786294925,0.0,52.332741091338505
52.54311018998832,0.0,52.61214440774326
51.44334412808647,0.0,48.79822564829237
47.741896457565545,0.0,50.509462274760416
48.950959467440455,0.0,48.950675185866395
50.97874912245584,0.0,48.456518370806435
47.55574438221611,0.0,49.772374923172485
51.425996860344775,0.0,48.917053986985664
49.51934920368373,0.0,49.35930538361136
49.25035838490081,0.0,48.93048665831135
51.42191993640699,0.0,50.258736013407635
50.88852662297208,0.0,48.64022292052763
49.27806766836184,0.0,53.778557591007996
52.318659606728495,0.0,53.46808390884524
47.83787334480021,0.0,50.3159486245029
51.231871213888525,0.0,48.792282137526094
51.18620251593677,0.0,51.36046041683526
49.38090712137202,0.0,48.79932268198703
50.652266044484236,0.0,49.36034744422249
47.49777284722939,0.0,48.264155074497694
